ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
SurOriente,600000,,"Porteria / Vigilancia, Zonas Verdes",Cocina Integral,,350,0,1 a 8 anos,Venta,5500006,Medellin,"Casa en Vallados de Gratamira,  sector Los Balsos con la superior,  de un solo nivel,  tres alcobas,  zona social amplia,  vista panoramica,  parqueadero para siete carros,  unidad cerrada exclusiva con pocas casas. Predial de 1.3 millones..",,,146145,GMA,,,7,6.218999863,-75.5490036,,14,Carrera 15 # 19 - 53 SUR,4987864,Casa,Used,,,,3,1600000000,,6,5500102
,0,,Garaje / Parqueadero(s),"Closet, Cocina Integral, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia",,145,2,,Venta,5500006,Medellin,BUENOS ACABADOS  CODIGO MAXIBIENES 96110.,,,224776,Maxibienes S.A.S,,,,0,0,,0,CL 48 A 94 B 24 IN 1,5036652,Casa,Used,,,,3,320000000,,3,0
,0,,,"Closet, Patio, Ventilacion Natural","Bombas de gasolina, Cerca a sector comercial, Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano",210,4,Menos de 1 ano,Venta,5500006,Medellin,"Casa en Venta La Floresta Medellin Zona 3 - Laureles    Venta casa en primer piso P H ,  barrio la Floresta con un area de 210 metros cuadrados,  con sala,  comedor,  cocina integral,  4 alcobas,  tres closeth,  garaje doble lineal ,  4 banos.patio Sector tranquilo a tan solo media cuadra de la avenida 80 y cuatro cuadras de la estacion metro floresta  Sector con excelente transporte , casa ideal para vivienda u oficina a futuro muy cercana a la estacion del tranvia de la 80  www.uribienes.com Asesor Inmobiliario Wilson Rodriguez Celular .",,,107690,Uribienes Propiedad Raiz,,,2,6.254364491,-75.59902954,,15,DIAGONAL 80   45D- 27,5020099,Casa,Used,,,,4,430000000,,4,0
Occidente,0,,,,,162,2,,Venta,5500006,Medellin,"VENTA CASA UNIFAMILIAR EN SANTA MONICA No 1 $630.000.000,  4 ALCOBAS,  2 SALAS,  COMEDOR,  3 CLOSET,  COCINA INTEGRAL,  PATIO,  RED DE GAS,  CALENTADOR A GAS,   GARAJE,  PISO EN CERAMICA,  BALCON,  2 BANOS,  ESTRATO 4,  AREA LOTE 105 METROS,  AREA CONSTRUIDO 162 METROS,  AREA PATIO 25 METROS. CUENTA CON 6 CAMARAS DE VIGILANCIA,  CORTINAS EN ALCOBAS Y SALA,  VENTILADORES DE TECHO,  LAMPARAS..",Santa Monica,,416189,Arrendamientos Alnago,,,1,0,0,Santa Monica,10,CALLE 38C 3 92A-7,5050751,Casa,Used,,,,4,630000000,,4,5500106
Occidente,0,,"Acceso Pavimentado, Canchas Deportivas, Cochera","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Closet, Cocina Equipada, Comedor auxiliar, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",216,5,Mas de 30 anos,Venta,5500006,Medellin,"Casa con excelente ubicacion,  amplios espacios,  techo de madera en perfecto estado,  amplios y comodos closet de madera,  gran oportunidad de negocio. Cercana a Universidades,  colegios,  comercios,  en zona muy tranquila. !Contactanos para mas informacion!     .",,,1459126,Sea Confiable,,1,2,6.261870384,-75.594841,,20,"Carrera 78.ª #49a-29 Estadio, Medellin",5770038,Casa,Used,,,,4,721000000,,4,5500106
NorOccidente,0,,,"Estudio, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",150,1,16 a 30 anos,Venta,5500006,Medellin,"ADICIONAL A LO QUE PUEDES VER EN LAS FOTOS,  TIENE UN SOTANO DE 40 MTRS CUADRADOS Y SOLAR CON BASES PARA CONSTRUIR MAS HABITACIONES..",Castilla,,29233,Staff Inmobiliaria S A S,,1,,6.294270039,-75.57951355,Castilla,16,CARRERA 75B  96 - 96,4566684,Casa,Used,,,,4,170000000,,3,5500104
NorOriente,0,,,,,105,1,16 a 30 anos,Venta,5500006,Medellin,"VENTA CASA EN CAMPO VALDES,  $160.000.000,  3 HABITACIONES,  SALA,  COMEDOR,  1 CLOSET,  COCINA SENCILLA,  PATIO,  RED DE GAS,  PISO EN BALDOSA,  VENTANAL,  1 BANO,  ESTRATO 3,  105M..",Campo Valdes,,416189,Arrendamientos Alnago,,1,,6.292036057,-75.54340363,Campo Valdes,9,CALLE 81  50BB-17,3708328,Casa,Used,,,,3,160000000,,3,5500103
SurOccidente,0,,,"Balcon, Bano Auxiliar, Bano Independiente, Closet, Cocina Equipada, Comedor auxiliar, Cuarto de Servicio, Estudio, Zona de lavanderia","Colegios / Universidades, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",220,4,,Venta,5500006,Medellin,"Comoda casa unifamiliar en venta cerca al centro comercial los molinos,  sobre la avenida 80,  especial para construir,  para uso comercial o vivienda,  consta de 4 alcobas,  biblioteca,  balcon,  alcoba del servicio,  2 patios,  sala y comedor independiente,  cocina semi integral,  garaje. .",,,325657,Experiencia Inmobiliaria,,1,1,6.232946396,-75.60196686,,15,Belén,5763535,Casa,Used,,,,4,730000000,,4,5500105
,650000,,"Garaje / Parqueadero(s), Garaje(s), Parqueadero Visitantes, Porteria / Recepcion, Terraza, Zonas Verdes","Bano de Servicio, Closet, Comedor, Cuarto de Servicio, Instalacion de gas, Zona de lavanderia",,1300,5,,Venta,5500006,Medellin,"Venta de casa en El Poblado cerca al Tesoro,  area de lote 1.300 mts aproximadamente,  area construida 432 mts aproximadamente en 2 niveles,  4 alcobas con bano privado cada una y vestier,  star,  biblioteca..",,,28901,Duque Giraldo y cias S.A.S,,,1,6.249722958,-75.57281494,,1,san Gabriel,3288012,Casa,Used,,,,4,2500000000,,6,0
NorOriente,0,,,,,89,1,,Venta,5500006,Medellin,"VENTA CASA EN LA MILAGROSA $230.000.000,  1degPISO PROPIEDAD HORIZONTAL,  3 ALCOBAS,  SALO  COMEDOR,  3 CLOSET,  COCINA INTEGRAL,  PATIO,  RED DE GAS,  PISO EN CERAMICA,  VENTANAL,  1 BANO,  ESTRATO 3,  AREA 89 MTR..",La Milagrosa,,416189,Arrendamientos Alnago,,,,0,0,La Milagrosa,12,CALLE 41  27-54,4858939,Casa,Used,,,,3,230000000,,3,5500103
NorOriente,0,,,,,110,1,,Venta,5500006,Medellin,"VENTA DE CASA EN ENCISO PISOS 2deg Y 3deg  $160.000.000. 4 ALCOBAS,  3 CLOSETS,  GABINETES,  COCINA SEMI INTEGRAL,  PATIO,  RED DE GAS,  PISO EN CERAMICA,  BALCON,  1 BANO,  ESTRATO 3,  AREA 110 MTS. ENCISO PARTE BAJA..",Enciso,,416189,Arrendamientos Alnago,,2,,0,0,Enciso,18,CALLE 58 30-45,4945423,Casa,Used,,,,4,160000000,,3,5500103
SurOccidente,127000,,"Acceso Pavimentado, Canchas Deportivas, En conjunto cerrado, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Vigilancia, Vista panoramica, Zona Infantil, Zonas Verdes","Bano Auxiliar, Bano Independiente, Calentador, Citofono, Closet, Cocina Integral, Estudio, Instalacion de gas, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",120,2,9 a 15 anos,Venta,5500006,Medellin,"AGRADABLE Y MUY CAMPESTRE ESTA CASA ESTA UBICADA EN RODEO ALTO,  UN SECTOR EN DESARROLLO Y VALORIZACON,  CON BUENAS RUTAS DE TRANSPORTE.  Viva con su familia en un ambiente tranquilo,  con jardin y zonas verdes,  a tan solo 5 minutos de los centros comerciales Arkadia,  Pricemark,  La mota ,  la Cra 80,  supermercados y colegios,  todo a su alcance. Buenas rutas de transporte,  integrado del metro a la estacion agucatala,  alimentador del metroplus,  rutas al centro d ela ciudad.   Casa de tres niveles.  Tres alcobas con closet, mas estudio.  Cocina integral reformada.  Patio y zona de ropas.  Parqueadero comun.  La unidda cuenta con Piscina,  zonas verdes.  Porteria 24 horas.  Contactenos para conocer mas detalles de esta propiedad.           .",,,325657,Experiencia Inmobiliaria,,1,,6.203210831,-75.603508,,30,rodeo alto medellin,5748397,Casa,Used,,,,3,320000000,,3,5500105
SurOccidente,0,,,,,90,2,9 a 15 anos,Venta,5500006,Medellin,Vendo permuto por finca hasta de 200 millones casa Belen la palma segundo piso de techo tres habitaciones mas la de servicio dos banos cabinados cocina integral gas sala comedor patio balcon piso ceramica cerca universidad de Medellin los molinos metroplus notaria valor 290 millones recibo casa finca en Guarne Rionegro San Vicente santa Elena Girardota Barbosa no proindiviso no prefabricadas,Belen La Palma,,1636655,john jaime estrada Velasquez,,,1,6.229231358,-75.60245514,Belen La Palma,16,calle 28 carr 81 A,4948163,Casa,Used,,,,4,290000000,,5,5500105
,0,,"Bahias de parqueo, Garaje Cubierto, Vigilancia 24x7","Balcon, Bano Auxiliar, Calentador, Closet, Cocina Integral, Comedor, Instalacion de gas, Piso en Madera, Ventilacion Natural, Zona de lavanderia","Bombas de gasolina, Cerca centro comercial, Colegios / Universidades, Comodas vias de acceso, Trans. Publico cercano, Zona Campestre",143,4,16 a 30 anos,Venta,5500006,Medellin,"Casa disponible para la venta en el sector San Diego. Cuenta con tres habitaciones  cada una con closet y principal con vestier,  cuatro banos y parqueadero cubierto. El inmueble se encuentra ubicado en excelente sector,  muy cercano a la Avenida Las Palmas y el Centro comercial San Diego. Para mayor informacion comunicarse con Longitud Inmobiliaria al .",,,87147,Longitud Inmobiliaria,,,1,6.230919838,-75.57827759,,15,CALLE 29 C   33- 53,4880180,Casa,Used,,,,3,400000000,,5,0
Occidente,0,,,,,132,3,16 a 30 anos,Venta,5500006,Medellin,"VENTA CASA EN FLORIDA NUEVA 5 HABITACIONES $370.000.000,  SALON COMEDOR,  5 CLOSET,  COCINA INTEGRAL,  2 PATIOS,  RED DE GAS,  DUCHA AGUA CALIENTE,  PISO EN CERAMICA,  2 CUARTOS UTILES,  3 BANOS,  ESTRATO 4,  132M..",Florida Nueva,,416189,Arrendamientos Alnago,,2,,6.250619888,-75.59377289,Florida Nueva,9,CALLE 44A  74-58,3496344,Casa,Used,,,,5,370000000,,4,5500106
NorOccidente,0,,"En conjunto cerrado, Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia, Vivienda Bifamiliar","Balcon, Bano Auxiliar, Calentador, Citofono, Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",80,2,9 a 15 anos,Venta,5500006,Medellin,"En venta Casa Duplex en Segundo piso, en Unidad Residencial de ambiente familiar distribuida en 80m2 sobre dos plantas, con espacios habitables, la primera planta cuenta con espacios como sala, comedor, balcon, bano social, cocina integral y zona de ropas, y en la segunda planta te permite conservar una privacidad en donde se encuentran sus tres habitaciones y bano privado, en un sector tranquilo, muy cerca al Colegio Ferrini Bilingue, Colegio Antares Medellin. Info 3125253412",Palenque,,1333024,Steffany Villamizar,,2,1,6.282181263,-75.59629822,Palenque,0,Carrera 89C 68A-105,5745128,Casa,Used,,,,3,177000000,,3,5500104
,153000,,"Acceso Pavimentado, Cancha de Baloncesto, Circuito cerrado de TV, En conjunto cerrado, Oficina de negocios, Parqueadero Visitantes, Porteria / Recepcion, Terraza, Vigilancia, Vista panoramica","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Citofono, Closet, Cocina Integral, Comedor auxiliar, Despensa, Estudio, Instalacion de gas, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",150,2,9 a 15 anos,Venta,5500006,Medellin,"VENDO CASA UNIDAD CERRADA CERCA ESCUELA POLICIA CARLOS HOLGUIN  ARE CONSTRUIDA: 160 m2,  aprox.  CARACTERISTICAS:   Casa en tres niveles,  cuenta con 3 alcobas con closet,  posibilidad de la cuarta,  3 banos,  cocina integral,  sala,  comedor,  bar,  pisos en ceramica,  balcon,  terraza amplia,  jacuzzy y patio.  UBICACION: Se encuentra ubicada a pocas cuadras de la Escuela de Carabineros Carlos Holguin,  Feria de Ganados,  Empresa Zenu y Sena de Pedregal,  con facil acceso de transporte con sistema integrado al Metro de Medellin y cerca de restaurantes,  bancos,  iglesias,  superm .",,,325657,Experiencia Inmobiliaria,,1,,6.30653429,-75.56194305,,20,CARLOS HOLGUIN,5744912,Casa,Used,,,,3,290000000,,3,0
Centro,288000,,"Canchas Deportivas, En conjunto cerrado, En zona residencial, Garaje / Parqueadero(s), Garaje Cubierto, Parqueadero Visitantes, Terraza, Vigilancia 24x7, Zonas Verdes","Balcon, Bano Auxiliar, Citofono, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Supermercados / C.Comerciales",320,4,Mas de 30 anos,Venta,5500006,Medellin,BEMSA VENDE CASA VILLA GRANDE  EN ENVIGADO  ZUNIGA  RE MODELADA UBICACION INTERNA SIN RUIDO GOZA DE ESPACIOS MUY GENEROSOS PARA COMPARTIR EN FAMILIA TIENE 4 ALCOBAS MAS SERVICIO  LA UNIDAD ESTA EN LA ZONA PLANA DE ENVIGADO FACIL ACCESO A MERCADO TRANSPORTE Y DIFERENTES SERVICIOS posee manzarda  786-18013.,,,448597,BEMSA,,,2,6.178964615,-75.57962799,,20,CARRERA 46   25SUR- 32,4943806,Casa,Used,,,,4,950000000,,5,5500101
NorOriente,0,,,,,294,1,,Venta,5500006,Medellin,"VENTA DE CASA EN CASA EN CAMPO VALDES 2deg PISO $290.000.000. 4 ALCOBAS,  SALA,  COMEDOR,  COCINA SENCILLA,  2 PATIOS,  RED DE GAS,  PISO EN BALDOSA,  BALCON,  1 BANO,  ESTRATO 3,  AREA APROXIMADA 293 MTS. CON SOLAR. CERCA A LA PLAZA DE CAMPO VALDES..",Campo Valdes,,416189,Arrendamientos Alnago,,2,,0,0,Campo Valdes,17,CARRERA 49 80-50,4934226,Casa,Used,,,,4,290000000,,4,5500103
SurOriente,1000000,,"En conjunto cerrado, Terraza","Balcon, Bano Auxiliar, Calentador, Chimenea, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",750,6,9 a 15 anos,Venta,5500006,Medellin,"Casa de dos niveles en venta,  ubicada en exclusivo sector de la ciudad,  sector residencial muy tranquilo,  primer piso hall de entrada,  bano social,  comedor independiente con salida a fuente,  cocina integral con amplios mesones,  despensas inferiores y superiores,  zona de ropas independiente. Salon doble con chimenea,  salida a terraza privada y jardin alrededor de la casa,  estudio completo,  alcoba de servicio con bano y closet,  3 alcobas cada una con bano y closet. 2 piso salon,  terraza cubierta,  .",,,186643,Arrendamientos y Avaluos Umbral S.A.S,,,3,6.187908649,-75.56893158,,24,CALLE 15 SUR   32B- 01,4943526,Casa,Used,,,,6,3500000000,,6,5500102
SurOriente,780000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Gimnasio, Jardin, Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Citofono, Cocina Integral, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",600,7,9 a 15 anos,Venta,5500006,Medellin,"Hermosa casa de 3 niveles,  la cocina integral es amplia,  el patio y la terraza brindan la posibilidad de disfrutar de la tranquilidad del sector y de poder compartir buenos momentos,  los acabados se encuentran en excelente estado,  la cercania a rutas de transporte,  centros comerciales y restaurantes garantizan una ubicacion ideal. Si busca un inmueble bien ubicado y de gran espacio,  este es una excelente opcion..",Altos del Poblado,,200814,Inmobiliaria la Cumbre,,,4,6.213962078,-75.54308319,Altos del Poblado,14,Cr 15  9-1,4883438,Casa,Used,,,,5,2050000000,,6,5500102
NorOriente,615000,,"Parqueadero Visitantes, Porteria / Vigilancia, Tanques de Agua, Terraza, Vigilancia privada 24*7","Bano Auxiliar, Citofono, Cuarto de Servicio, Deposito / Bodega, Estudio, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Piso en Madera, Zona de BBQ, Zona de lavanderia","Bombas de gasolina, Colegios / Universidades, Comodas vias de acceso, Sobre via secundaria, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",354,6,1 a 8 anos,Venta,5500006,Medellin,"PADS tiene el gusto de presentarte esta espectacular casa en Loma del Escobero. Aqui viviras en constante contacto con la naturaleza y mucha tranquilidad. La casa tambien se destaca por su espectacular diseno,  donde la modernidad y elegancia se reflejan en su totalidad.  La casa cuenta con un area de 354m2,  lo que garantiza una excelente distribucion y la mejor comodidad. Tambien te va a permitir decorar en grande y como desees. A su vez,  la vista llena de verde le anadira un gran toque al lugar.  Visita nuestra pagina web para mayor informacion. Codigo 3938.",,,227245,Pads Inmobiliaria,,,2,6.131999969,-75.53099823,,19,Km. 9 Loma El Escobero,4964752,Casa,Used,,,,4,1830000000,,5,5500103
NorOriente,0,,"Vista panoramica, Vivienda Multifamiliar","Balcon, Bano Auxiliar, Citofono, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",203,2,,Venta,5500006,Medellin,"Vendo casa en la milagrosa segundo y tercer piso con una area de 203 mtrs aprox,  cerca al parque,  colegios,  supermercados,  y muy buenas rutas de transporte publico cercano. Cuenta con dos apartamentos independientes,  cada uno con 4 alcobas,  sala,  comedor,  cocina,  patio,  bano,  closet,  y balcon. Esta muy bien ubicada,  y de facil acceso..",La Milagrosa,,173809,Coseinpro,,2,,6.236060143,-75.55444336,La Milagrosa,30,crra323914,4941578,Casa,Used,,,,8,330000000,,3,5500103
,0,,"Garaje(s), Terraza","Balcon, Cuarto de Servicio, Patio, Zona de lavanderia",,150,2,,Venta,5500006,Medellin,TERCER PISO 4 HABITACIONES 2 PATIOS PARQUEADERO DETRAS DE LA CUARTA BRIGADA . COD: 25601.,,,424324,Bancasa,,,,0,0,,13,,4943744,Casa,Used,,,,4,365000000,,5,0
SurOriente,750000,,"Circuito cerrado de TV, En conjunto cerrado, Jardin, Terraza, Vigilancia","Balcon, Bano Auxiliar, Calentador, Citofono, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Estudio, Instalacion de gas, Patio, Zona de lavanderia","Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre",250,4,16 a 30 anos,Venta,5500006,Medellin,"NEGOCIABLE!!!! SECTOR TRANQUILO rodeado de naturaleza,  AMBIENTE APACIBLE,   CERCA AL MALL SAN LUCAS. FACIL ACCESO POR AV,  POBLADO,  TRANSV. INFRIOR,  TRANSV. SUPERIOR. Casa muy amplia,  CON VISTA HACIA RESERVA NATURAL. (3) alcobas familiares dobles,  Estudio amplio,  (4) banos,  salon comedor abierto integrado al jardin interior en verde  y terraza cubierta,  (2) alcobas con balcon y vista a bosque nativo verde,  alcoba empleada. Unidad cerrada con porteria,  salon social,  juegos para ninos,  pocas casas..",El Poblado,,383082,ENTERPRISE INMOBILIARIA,,,2,6.184075356,-75.57201385,El Poblado,29,cll 20bsur 35,5737826,Casa,Used,,,,3,700000000,,5,5500102
SurOriente,500000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Vigilancia, Zonas Verdes","Bano Auxiliar, Calentador, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Hall de Alcobas, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",267,3,9 a 15 anos,Venta,5500006,Medellin,"CASA ESQUINERA,  MODERNA,  CON ACABADOS MODERNOS EN UN AMBIENTE APACIBLE Y SILENCIOSO. Ubicacion estrategica con acceso por las palmas,  la av. el poblado,  la 34,  transv.  inferior. Cerca a centros comerciales,  iglesias,  etc. Facilidad de transporte,  distribuida en (2) niveles,  en el primer nivel cocina moderna grande  abierta con isla que se integra con salon comedor muy amplio. Terraza bbq,  zona de tv,  (2) salones de estudio,  (4) alcobas,  etc. Unidad cerrada,  porteria 24/7,  C. TV,  gym,  parque.",El Poblado,,383082,ENTERPRISE INMOBILIARIA,,,2,6.214453697,-75.56480408,El Poblado,22,call 15 41,5736230,Casa,Used,,,,4,870000000,,6,5500102
SurOccidente,430000,,"En conjunto cerrado, Garaje(s), Gimnasio, Jardin, Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Vivienda Bifamiliar, Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",208,5,1 a 8 anos,Venta,5500006,Medellin,"excelente casa ubicada en el municipio de la estrella sector SURAMERICA,  sta catalina,  CONJUNTO CAMPESTRE ABEDULES,  tres niveles,  red de gas,  todas las comodidades,  garage para 2 autos,  buen transporte.",,,147333,Arrendamientos Nelly Jaramillo,,1,1,6.16197443,-75.62937164,,30,carrera 52G  No 75sur-120 casa 113,4693874,Casa,Used,,,,4,690000000,,4,5500105
,0,,"Garaje(s), Terraza","Balcon, Cuarto de Servicio, Patio, Zona de lavanderia",,246,4,,Venta,5500006,Medellin,CASA UNIFAMILIAR 3 NIVELES ESTE ULTIMO CON POSIBILIDAD DE AMPLIACION 246 MTS 4 ALCOBAS 4 CLOSET GARAJE Y UTIL  MUY BUENA UBICACION CON FACILIDADES DE TRANSPORTE. COD: 25766.,,,424324,Bancasa,,,,0,0,,24,,5002616,Casa,Used,,,,4,620000000,,5,0
NorOccidente,0,,"Bahia exterior de parqueo, Terraza, Zonas Verdes","Bano Auxiliar, Closet, Cocina Integral, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Ventilacion Natural, Zona de lavanderia","Trans. Publico cercano, Zona Residencial",109,2,16 a 30 anos,Venta,5500006,Medellin,"SE VENDE CASA EN ROBLEDO DE 4 ALCOBAS,  2 BANOS,  3 CLOSETS,  RED DE GAS,  2 COCINAS SEMI INTEGRALES,  TERRAZA,  PISO EN CERAMICA,  SALA COMEDOR,  PARQUEADERO DESCUBIERTO,  109 MTS,  ESTRATO 3,  MAY INF: .",,,243067,Metro Propiedades,,,1,6.284312725,-75.5959549,,19,CALLE 76C B   99D- 07,4944283,Casa,Used,,,,4,190000000,,3,5500104
,0,,"Garaje(s), Terraza","Balcon, Cuarto de Servicio, Patio, Zona de lavanderia",,138,2,,Venta,5500006,Medellin,CASA UNIFAMILIAR 2 NIVELES 138 MTS GARAJE CUARTO UTIL MUY BUENA UBICACION CON FACILES RUTAS DE TRANSPORTE. COD: 25673.,,,424324,Bancasa,,,,0,0,,7,,4947231,Casa,Used,,,,4,480000000,,4,0
,0,,"Canchas Deportivas, Circuito cerrado de TV, Cochera, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Parqueadero Visitantes, Piscina, Planta Electrica, Porteria / Recepcion, Salon Comunal, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Independiente, Calentador, Closet, Cocina Integral, Despensa, Instalacion de gas","Cerca de Zona Urbana, Parques cercanos, Trans. Publico cercano",73,2,9 a 15 anos,Venta,5500006,Medellin,Comodidades : 3 alcobas  con closets 2 banos  Sala comedor Cocina integral  Zona de ropas  Parqueadero comun  Porteria las 24 horas  Piscina Salon social.,,,325657,Experiencia Inmobiliaria,,,1,6.276998997,-75.59680176,,18,En Robledo,5707409,Casa,Used,,,,3,160000000,,3,0
SurOriente,0,,"Canchas Deportivas, En conjunto cerrado, Jardin, Parqueadero Visitantes, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Cocina Integral, Cuarto de servicio, Deposito / Bodega, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano",242,5,16 a 30 anos,Venta,5500006,Medellin,"Vivienda familiar de 4 niveles en zona urbana, recientemente remodelada y con ampliacion, cerca del mall La Frontera, centro comercial Sao Paulo y un Euro. Cuenta con 2 entradas, la principal y el parqueadero, una habitacion principal con su propio bano y vestidor, un cuarto doble con 2 vestidores y bano, otro cuarto con bano, vestidor y un amplio balcon. Cocina con zona de ropa y cuarto del servicio. Comedor, bano social, doble sala y patio. Doble parqueadero cerrado y un cuarto util espacioso.",,,1381838,Ziomara Morales,,1,2,6.18328619,-75.5774231,,9,CL 20 SUR  41 AA - 120,4906289,Casa,Used,,,,4,700000000,,6,5500102
,0,,"Garaje / Parqueadero(s), Gimnasio, Piscina, Terraza, Zona Infantil, Zonas Verdes","Barra estilo americano, Closet, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia",,65,2,,Venta,5500006,Medellin,Casa en venta en el sector Robledo.,,,224776,Maxibienes S.A.S,,,,0,0,,11,CL 65 97 A 45 IN 145,4955833,Casa,Used,,,,3,175000000,,3,0
,0,,"Garaje(s), Terraza","Balcon, Cuarto de Servicio, Patio, Zona de lavanderia",,180,3,,Venta,5500006,Medellin,CASA UNIFAMILIAR 2 NIVELES SALA COMEDOR 5 ALCOBAS 3 BAOS PATIO BALCN GARAJE EXCELENTES RUTAS DE TRANSPORTE PUBLICO CERCA AL ZOOLOGICO. COD: 25656.,,,424324,Bancasa,,,,0,0,,13,,4935297,Casa,Used,,,,4,550000000,,4,0
NorOccidente,0,,"En conjunto cerrado, Piscina, Porteria / Vigilancia, Salon Comunal, Zona Infantil, Zonas Verdes","Balcon, Closet, Cocina Integral, Instalacion de gas","Cerca a sector comercial, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",120,3,Mas de 30 anos,Venta,5500006,Medellin,"Se Vende Casa,  120.91 mts,  unidad cerrada,  sala,  comedor,  3 alcobas,  3 closets,  3 banos (1 sencillo,  2 cabinados),  cocina integral,  conexion red de gas,  piso en ceramica,  piscina,  juegos infantiles,  zonas verdes,  parqueadero cubierto privado,  porteria 24 horas..",,,46781,Andina Inmobiliaria,,,1,6.243999958,-75.58100128,,10,Belén La Mota,4973219,Casa,Used,,,,3,368000000,,5,5500104
