ZoneName,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,areaPrivate,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,garages,latitude,longitude,neighborhood,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Suroriente,"Gimnasio, Salón comunal, Zona de BBQ, Zona para niños, Zonas verdes","Area lote 200 m², Area Terraza/Balcón 8 m², Acceso para discapacitados, Piscina, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón balcón, Vigilancia 24hrs","Apto para niños, Comedor auxiliar, Tipo de cortinas con velos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Puerta seguridad, Sauna / turco, Zona de lavandería, Instalación de gas natural, Closets 4, Número de líneas teléfonicas 1, Calentador gas, Tipo de casa condominio, Tipo de cocina en l, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero propio, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol, Tipo de piso en comedor marmol, Tipo de piso en estudio marmol, Tipo de piso en sala marmol, Vista exterior","Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía secundaria",193,193,5,Más de 20 años,venta,3,Medellín,"casa de 3 niveles. Tiene una ampliación de 25 metros sin registrar en la escritura. la propiedad presenta 3 habitaciones con su baño, 2 estudios y 2 salas comedor, baño social, unidad completa.",POBLADO LA CONCHA,Carrera 64b # 85-180 apto 203,4455,JEDY STRATEGIES & CIA LTDA,3167438656,3,6.2089586,-75.557175,LAS LOMAS No.2,Casa,597-M2613535,Usado,S,0,0,4,620000000,Suroriente,6,38
Suroriente,"Zona para niños, Zonas verdes","Area lote 279 m², Circuito cerrado de TV, Conjunto cerrado, Terraza/Balcón ninguno, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Jacuzzi, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Closets 1, Número de líneas teléfonicas 0, Calentador no tiene, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas porcelanato, Vista exterior",,279,279,4,Entre 10 y 20 años,Venta y Arriendo,3,Medellín,"Casa en unidad cerrada sector las Santas con facil acceso desde la Superior e inferior. Cerca a servicios complementarios en Mall Verona y rutas de transporte publico. Piso en madera y porcelanato, dos niveles, puerta de seguridad, sala y comedor independientes, biblioteca y cocina integral. 3 alcobas con baño en cada una, principal muy amplia con tina y vestier, terraza semi cubierta adecuada como area social y con acceso hacia un pequeño jardin. (tiene reforma con ampliacion a 315mts). Parqueaderos paralelos cubiertos. Unidad con parque para niños, salon social, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,3,6.2053275,-75.557205,EL TESORO,Casa,687-M2313917,Usado,S,5600000,5600000,3,990000000,Suroriente,4,38
Suroccidente,,"Cerca centros comerciales, Cerca colegios / universidades, Cerca supermercados, Cerca transporte público","Estudio o biblioteca, Tipo de casa tradicional, Tipo de comedor sala comedor, Vista exterior",,210,200,3,Entre 10 y 20 años,venta,3,Medellín,"EXCELENTE UBICACION, IDEAL PARA OFICINAS O PARA PROYECTO DE APARTAMENTOS",Belen Rosales,calle 50 # 51-29 ,3640,ALBERTO ALVAREZ,3104145763,1,6.2326818,-75.59492,BELEN,Casa,4673-32714,Usado,S,,0,4,820000000,Suroccidente,4,37
Suroriente,Zonas verdes,"Area Terraza/Balcón, Circuito cerrado de TV, Piscina, Vista panorámica, Vigilancia 24hrs","Alarma, Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa","Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía principal, Sobre vía secundaria",747,747,5,Entre 10 y 20 años,venta,3,Medellín,"Casa en venta en excelente sector estrategico del Poblado, cuenta con garaje para dos carros, en el primer nivel tiene, sala comedor, bano social. uno habitacion, cocina habitacion de servicio, en el segundo nivel estan, cuatro habitaciones, biblioteca, balcon con vista a la piscina, excelente opcion, cerca de la av. las Vegas y centro comercial Santa Fe.",Aguacatala,Calle 7 Sur  42 70 Of 303 Ed Forum,3260,Arrendamientos y Avaluos Umbral,3184984273,0,6.195008,-75.57812,LA AGUACATALA,Casa,3221-6948,Usado,S,,0,4,7500000000,Suroriente,6,38
Nororiente,"Salón comunal, Sendero peatonal, Zona para niños, Zonas verdes","Area lote 475 m², Circuito cerrado de TV, Jardín, Piscina, Conjunto cerrado, Terraza/Balcón ninguno, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Sauna / turco, Zona de lavandería, Instalación de gas natural, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de cocina abierta, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol, Vista exterior",Sobre vía secundaria,475,475,5,Más de 20 años,venta,3,Medellín,"Casa en unidad cerrada en el sector de las Palmas con facil acceso desde esta misma via principal, a una cuadra del Country Club, cerca a restaurantes y rutas de transporte publico. Entorno muy tranquilo de poco flujo vehicular. Piso en marmol, tres niveles, sala comedor muy amplio, biblioteca y estar de tv. 4 alcobas con baño en la principal, cocina integral abierta tipo americano, jardin interno y parqueaderos independientes cubiertos. Piscina, parque infantil, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",poblado,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.2149277,-75.55843,ASOMADERA No.2,Casa,687-M2247313,Usado,S,0,0,4,950000000,Nororiente,6,36
Suroriente,"Cerca transporte público, Sobre vía principal","Area lote 600 m², Area Terraza/Balcón 80 m², Baños de servicio, Circuito cerrado de TV, Depósito o cuarto útil, Jardín, Parqueadero visitantes, Con terraza, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Alarma, Chimenea, Citófonos, Cocina integral, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Closets 2, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de cocina eléctrica, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera, Tipo de piso en sala mármol, Vista exterior",,520,520,5,Entre 5 y 10 años,Venta y Arriendo,3,Medellín,"Casa en unidad cerrada en el sector Altos del Poblado a pocas cuadras del Ces, con facil acceso desde la Superior. Entorno muy tranquilo, de minimo ruido, transito de solo residentes y poco flujo vehicular. Piso en marmol y madera, tres niveles, sala y comedor independientes, chimenea, biblioteca, estar de tv. 4 alcobas con baño en cada una, cocina integral, balcon, jardin interno y parqueaderos independientes cubiertos. Unidad con amplias zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.2087502,-75.55183,ALTOS DEL POBLADO,Casa,687-1512736,Usado,S,9200000,9200000,5,2400000000,Suroriente,5,38
Nororiente,,Terraza/Balcón balcón,"Parqueadero cubierto, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,400,400,5,Más de 20 años,venta,3,Medellín,"Se vende casa en Boston de tres niveles, área de lote 400 m2. Ideal para inversionista o constructor, en el primer nivel dos parqueaderos cubiertos, en el segundo nivel, cinco alcobas, tres baños, cocina semi integral con red de gas, dos patios internos, terraza, solar, en el tercer nivel cinco habitaciones, dos baños, cocina semi integral, un patio, piso en cerámica, terraza y solar",ENCISO,Carrera 23A No 12A - 44,4161,Inmobiliaria Alfa Finca Raiz,3166278365,2,6.246546,-75.55289,ENCISO,Casa,277-1302211,Usado,S,,0,5,720000000,Nororiente,3,36
Suroccidente,"Cancha(s) de basket, Cancha(s) de fútbol, Salón comunal, Sendero peatonal, Zona para niños, Zonas verdes","Area lote 112 m², Area Terraza/Balcón 3 m², Circuito cerrado de TV, Jardín, Piscina, Conjunto cerrado, Terraza/Balcón balcón, Vigilancia 24hrs","Citófonos, Estudio o biblioteca, Sauna / turco, Zona de lavandería, Instalación de gas natural, Closets 3, Tipo de casa townhouse, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa mixta, Tipo de parqueadero propio, Vista exterior","Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público",112,112,3,Entre 10 y 20 años,venta,3,Medellín,"Excelente casa campestre de dos niveles en bloque PH, ideal para personas jóvenes por acceso con escalas, en el primer nivel cuenta con sala, comedor, cocina integral con red de gas, baño social, útil o alcoba de servicio, patio con kiosko y jardín de 26 metros aprox , el patio es zona común de uso privado de la casa. En el segundo nivel 3 alcobas, la principal con baño y balcón, todas con closet, baño social y estudio. Área construida 86 metros más el área de patio de uso privado. Unidad residencial completa, piscina, gimnasio, salón social, zonas verdes, parque infantil, portería 24 y parqueadero de visitantes. Muy buena ubicación cerca al c.c. Arcadia, la av 80, clínica las américas y fácil acceso a todo. PRECIO NEGOCIABLE",BELEN  LA MOTA,Carrera 87 # 47-37,4754,CON PROPIEDAD RAÍZ,3122684337,1,6.2075024,-75.59839,LA MOTA,Casa,911-M2701863,Usado,S,0,0,4,385000000,Suroccidente,4,37
Noroccidente,,Terraza/Balcón balcón,"Cuarto de servicio, Parqueadero cubierto, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,700,700,3,Más de 20 años,venta,3,Medellín,"Venta casa en La Castellana, cuenta con dos niveles construidos, 700 m2 construidos, 350 m2 de lote, consta de cuatro habitaciones mas servicio, tres baños, cocina amplia, dos salas, comedor independiente, zona de ropas, parqueadero, estrato 5.","Occidente,La Castellana",Carrera 23A No 12A - 44,4161,Inmobiliaria Alfa Finca Raiz,3166278365,1,6.243644,-75.60663,LA CASTELLANA,Casa,277-2327302,Usado,S,,0,5,1300000000,Noroccidente,5,35
Otros,"Cancha(s) de basket, Cancha(s) de fútbol, Salón comunal, Zona para niños, Zonas verdes","Piscina, Vista panorámica, Conjunto cerrado, Terraza/Balcón balcón, Vigilancia 24hrs","Calefacción, Cuarto de servicio, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,186,186,3,Más de 20 años,venta,3,Medellín,"Venta de casa unifamiliar 2 niveles remodelada en Abadía, Poblado, 185.69 m2 construidos + patio, 3 habitaciones, 3 baños, cuarto til, garaje doble paralelo, 4 años aproximados de remodelación, 30 años de construida, estrato 6. Primer nivel 2 salas, comedor, estudio o sala de tv que se integra con el patio, cocina abierta remodelada, patio, habitación de servicio con baño y closet o estudio, zona de ropas muy amplia, baño social original, en perfecto estado, Segundo nivel 3 habitaciones principal con ventanal, balcón, closet, vestidor y baño remodelado 2 habitaciones tienen salida al balcón, estudio o zona de tv, baño remodelado para las otras 2 habitaciones. Portería 24 horas, piscina, salón social, jueguitos infantiles, cancha, senderos verdes para caminar y zona verde, unidad muy campestre, 16 casas, 2 torres de apartamentos. Unidad cerrada tradicional cerca de la Frontera, calle residencial cerrada, excelente sector, muy tranquilo y verde. Administración $424.0","Abadía,Poblado",CARRERA 84B # 4A -75 Torre 4 Apto 21,5098,VIVAREA SAS,3137884474,2,6.17948,-75.57061,"ABADÍA,POBLADO",Casa,11014-3306366,Usado,S,,0,3,850000000,Otros,6,102
Suroriente,,Conjunto cerrado,Tipo de casa condominio,,900,900,5,Entre 5 y 10 años,venta,3,Medellín,"Casa disponible para venta tiene 4 alcobas, 6 baños, cocina integral,horno, calentador a gas, sala, comedor, sala-comedor, estudio-biblioteca, sala tv, jardín, parqueadero, cuarto útil, parqueadero visitantes, vigilancia las 24 horas, circuito cerrado tv.",POBLADO,CARRERA 80 A # 32 EE - 72 ,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,3174019439,4,6.1840644,-75.56235,POBLADO,Casa,2511-I1915388,Usado,S,0,0,4,4300000000,Suroriente,6,38
Suroriente,"Salón comunal, Zona para niños","Area lote 320 m², Area Terraza/Balcón 1 m², Ascensor, Circuito cerrado de TV, Jardín, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Jacuzzi, Zona de lavandería, Instalación de gas natural, Closets 1, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso porcelanato, Tipo de piso en alcobas madera, Vista exterior","Cerca transporte público, Sobre vía principal",320,320,4,Más de 20 años,venta,3,Medellín,"Casa en unidad cerrada sector Los Parra, facil acceso desde la Inferior, cercania al Mall Ventura y El Tesoro. Piso en porcelanato y madera, dos niveles, puerta de seguridad, sala y comedor independientes, biblioteca. 3 alcobas con baño en cada una, ppal con vestier y jacuzzi. Vestier tambien en una aux, la otra con closet, Cocina integral tipo isla, patio con jardin interno muy amplio, balcon y parqueaderos paralelos cubiertos. Parque infantil, salon social, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,3,6.199871,-75.56159,EL TESORO,Casa,687-M2146513,Usado,S,0,0,3,1220000000,Suroriente,6,38
Suroriente,"Salón comunal, Zona para niños, Zonas verdes","Area lote 280 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Jardín, Piscina, Conjunto cerrado, Terraza/Balcón balcón, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Sauna / turco, Zona de lavandería, Instalación de gas natural, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor sala comedor, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas cerámica, Vista exterior",,280,280,4,Más de 20 años,venta,3,Medellín,"Casa de tres niveles en unidad cerrada sector los parra. Piso en marmol y ceramica, sala comedor, estar de tv, 4 alcobas con baño en la principal, cocina integral, balcon y parqueaderos independientes. Piscina, sauna, parque infantil, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. Facil acceso, ambiente familiar, rutas de transporte.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.203384,-75.566185,LA FLORIDA,Casa,687-M1919747,Usado,S,0,0,4,870000000,Suroriente,6,38
Suroriente,"Cancha(s) de basket, Cancha(s) de fútbol, Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Area lote 300 m², Area Terraza/Balcón 1 m², Circuito cerrado de TV, Piscina, Conjunto cerrado, Esquinero, Número de Ascensores 0, Terraza/Balcón balcón, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Closets 2, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso porcelanato, Tipo de piso en alcobas madera, Tipo de piso en comedor porcelanato, Tipo de piso en estudio porcelanato, Tipo de piso en sala porcelanato, Vista exterior",Sobre vía secundaria,300,300,3,Más de 20 años,venta,3,Medellín,"Casa en unidad cerrada en el sector de los parra, fácil acceso desde esta misma vía, cercana a casa victoria, servicios complementarios en el mall plaza, rutas de transporte publico. Calle muy tranquila, de poco flujo vehicular. piso en porcelanato y madera, tres niveles. sala-comedor, biblioteca, alcoba principal con baño y vestier, cocina integral, balcón y terraza, con vista al exterior, 2 parqueaderos cubiertos, unidad con Piscina, gym,salón social, sauna, parque infantil, placa polideportiva, vigilancia 24 horas, citofonia y circuito cerrado de tv",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.1981225,-75.568275,ALEJANDRIA,Casa,687-M1938544,Usado,S,0,0,4,970000000,Suroriente,6,38
Nororiente,,Terraza/Balcón terraza,"Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,97,97,1,Entre 10 y 20 años,venta,3,Medellín,"COD 19413 Confortable casa bifamiliar en venta, zona residencial con estructuras tradicionales, cercana a planteles educativos, Estación de Policía, Parroquia Nuestra Señora del Jardín, área de 97 metros aproximadamente, sector Santa Inés en Manrique, 3 piso, estrato 2. Encontramos en su interior zona social de sala comedor, tres alcobas, un closet, un baño social enchapado, con cortina, práctica cocineta, red de gas, patio, terraza y balcón. Piso en cerámica, pintura en exc",LAS GRANJAS,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.2757497,-75.55058,LAS GRANJAS,Casa,2895-2423945,Usado,S,,0,3,115000000,Nororiente,2,36
Noroccidente,,Terraza/Balcón balcón,"Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,240,240,4,Entre 10 y 20 años,venta,3,Medellín,"COD 19428 Ideal casa unifamiliar en venta, inmueble con excelente distribución de sus espacios y maravillosa iluminación natural en sus dos niveles, con cercanía al Parque La Almería, avenida 35, Parroquia Santa Rita de Casia, área de 240 metros aproximadamente, sector La Almería en Simón Bolívar, 1 piso, estrato 5. Encontramos en sus amplios espacios zona social de sala y comedor independientes, sala de estar, seis alcobas, cinco closets, tres baños privados y un baño soc",SANTA TERESITA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.2453895,-75.612434,SANTA TERESITA,Casa,2895-2424256,Usado,S,,0,5,705000000,Noroccidente,5,35
Noroccidente,,,"Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,72,72,1,Entre 10 y 20 años,venta,3,Medellín,"COD.17738 Agradable casa bifamiliar en venta, zona residencial de estructuras tradicionales con cercanía a las Parroquias El Divino Niño y San Pedro Apóstol, vía principal, área de 72 metros aproximadamente, sector Antonio Nariño en San Javier, 1 piso, estrato 2. Sus espacios nos ofrecen zona social de sala comedor, tres alcobas, un baño social enchapado y cabinado en acrílico, funcional cocina integral mixta con horno, extractor, anaqueles inferiores y superiores, red de g",ANTONIO NARIÑO,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.2598844,-75.62112,ANTONIO NARIÑO,Casa,2895-1818929,Usado,S,,0,3,100000000,Noroccidente,2,35
Noroccidente,,Terraza/Balcón terraza,"Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,450,450,0,Entre 10 y 20 años,venta,3,Medellín,"Casa Oficina ubicada en el barrio Lorena del sector Laureles, cerca al Exito. Faciles vias de acceso a San Juan. Amplios espacios distribuidos en dos niveles. Primer nivel ocho alcobas, tres de estas con bano, mas cinco banos social, biblioteca, dos patios y garaje. Segundo nivel salon comedor, cocina integral, cuatro alcobas, dos de estas con bano, mas dos banos social, zona de ropas y dos terrazas. Actividad predominandote Mixta. Codigo Abad Faciolince APA dos,cinco, seis, siete.",Laureles,CRA 33 7A 60,3664,Abad Faciolince  S.A,3168859166,1,6.2487903,-75.592896,LORENA,Casa,5136-25677,Usado,S,,0,1,2300000000,Noroccidente,5,35
Suroccidente,,Terraza/Balcón balcón,"Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,124,124,1,Entre 10 y 20 años,venta,3,Medellín,"COD 19379 Magnífica casa bifamiliar en venta, tranquila y segura zona residencial cercana al Colegio San Juan Bosco, Institución Educativa Pedagógico Integral, Éxito, Coliseo Carlos Mario Hoyos, área de 124 metros aproximadamente, sector Granada en Belén, 2 piso, estrato 4. Su amplio interior nos ofrece zona social de sala y comedor independientes, cuatro alcobas, un baño social enchapado y cabinado en acrílico, mueble inferior práctica cocina semi integral mixta con horno,",GRANADA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.230524,-75.59578,GRANADA,Casa,2895-2422912,Usado,S,,0,4,375000000,Suroccidente,4,37
,,"Area lote 80 m², Conjunto cerrado, Número de Ascensores 0","Ancho 80 m, Fondo 80 m, Closets 0, Tipo de casa tradicional, Tipo de cocina otra, Tipo de comedor sala comedor, Deposito 0, Tipo acabado de piso cerámica, Tipo de piso en alcobas cerámica, Tipo de piso en comedor cerámica, Tipo de piso en estudio cerámica, Tipo de piso en sala cerámica",,80,80,3,Más de 20 años,venta,3,Medellín,"Casa de 80 m2, 3 alcobas, sala comedor, cocina integral, 3 closet, 3 baños, piso en cerámica, zona de ropa, parqueadero común , excelentes acabados e iluminación. 3834 La unidad cuenta con portería 24 horas, zonas verdes, juegos infantiles, salón social, parqueadero de visitantes. Ubicado en excelente sector donde encontrara facilidades de transporte público. Para mayor información visite nuestra página web: www.gestionamospropiedades.co Gestionamos Propiedad Raíz S.A.S",BELEN LOMA DE LOS BERNAL,Carrera 43E #12-25,4614,GESTIONAMOS PROPIEDAD RAIZ,3176463113,0,6.2170587,-75.61274,BELEN LOMA DE LOS BERNAL,Casa,10214-M2702376,Usado,S,0,0,3,298700000,,4,
Noroccidente,,"Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público","Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Closets 4, Calentador gas, Tipo de casa tradicional, Tipo de comedor sala comedor, Deposito 1, Tipo de estufa mixta, Tipo de parqueadero propio, Vista exterior",,153,153,5,Entre 10 y 20 años,venta,3,Medellín,"casa de dos niveles, 2 y 3 piso con garaje, ubicada cerca a mercados Madrid en Calasanz. Totalmente reformada, fácil acceso a todo, buen trasporte. Cuenta con garaje y patio en el primer nivel, en los otros niveles cuenta con cocina integral con isla, 6 alcobas, 2 baños, salón comedor, patio de ropas.",CALASANZ,Carrera 87 # 47-37,4754,CON PROPIEDAD RAÍZ,3122684337,1,6.2648177,-75.59828,CALASANZ,Casa,911-M2390789,Usado,S,0,0,3,680000000,Noroccidente,5,35
Suroriente,"Salón comunal, Zonas verdes","Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Jacuzzi, Zona de lavandería, Instalación de gas natural, Calentador gas, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol, Vista interior","Cerca centros comerciales, Cerca colegios / universidades, Cerca supermercados, Cerca transporte público, Sobre vía principal",326.91,326.91,3,Entre 10 y 20 años,venta,3,Medellín,"Casa de tres niveles que combina lo mejor del ambiente campestre, Frescura, naturaleza y amplitud, donde se mezclan de forma armoniosa en esta exclusiva unidad, casas independientes, Ubicada en la transversal superior a pocos minutos del centro comercial el tesoro, la casa que tenias en mente desde hace tiempo De espacios comodos y amplios, agradables ambientes para compartir momentos magicos, una terraza cubierta con salida al jardin y al jacuzzi, para reuniones familiares.",Los Balsos,CALLE 7 D # 43 A - 99 PISO 8 TORRE ALMAGRAN,5198,ARRENDAMIENTOS LONDOÑO GOMEZ SA,0313111616,2,6.1873035,-75.55416,LOS BALSOS No.1,Casa,11167-3163,Usado,S,,0,3,1800000000,Suroriente,6,38
,"Sendero peatonal, Zonas verdes","Area lote 9200 m², Area Terraza/Balcón 4.00 m², Acceso para discapacitados, Jardín, Vista panorámica, Conjunto cerrado, Número de Ascensores 0, Terraza/Balcón balcón, Vigilancia 24hrs","Apto para niños, Chimenea, Citófonos, Tipo de cortinas ninguna, Parqueadero cubierto, Hall de alcobas, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Closets 4, Número de líneas teléfonicas 1, Calentador electrico, Tipo de casa condominio, Tipo de cocina abierta, Tipo de comedor sala comedor, Deposito 1, Tipo de estufa gas, Tipo de parqueadero propio, Tipo acabado de piso cerámica, Tipo de piso en alcobas madera, Tipo de piso en comedor cerámica, Tipo de piso en sala cerámica, Vista exterior","Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía secundaria",179,179,3,Entre 5 y 10 años,venta,3,Medellín,"Venta de Casa Finca en venta en Santa Elena, de 179 m2 en un lote de 9.200 m2 con 4 alcobas, una de ellas en el Primer piso , amplia sala comedor, cocina integral abierta, chimenea, balcón, corredores, kiosco grande y amplias zonas verdes. En exclusiva unidad cerrada con portería 24 horas, a solo 20 minutos del Poblado y a 5 minutos del centro de Santa Elena en un lugar Campestre y tranquilo. Casa de 2 pisos de amplios espacios , con muy buena vista en lugar campestre y seguro.",SANTA ELENA,CRA 42 #3 SUR 81,3809,Jorge  Gomez Propiedad Raiz,3106043854,2,6.224897,-75.50303,NA,Casa,5570-M2514497,Usado,S,0,0,4,1150000000,,4,
Suroriente,"Cancha(s) de basket, Cancha(s) de fútbol, Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Area lote 280 m², Area Terraza/Balcón 48 m², Circuito cerrado de TV, Piscina, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Closets 4, Número de líneas teléfonicas 0, Calentador gas, Tipo de casa condominio, Tipo de comedor sala comedor, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol, Tipo de piso en comedor marmol, Tipo de piso en estudio marmol, Tipo de piso en sala marmol, Vista exterior",Sobre vía secundaria,280,280,4,Más de 20 años,venta,3,Medellín,"Casa en unidad cerrada en el sector de los parra, fácil acceso desde esta misma vía, cercana a casa victoria, servicios complementarios en el mall plaza, rutas de transporte publico. Calle muy tranquila, de poco flujo vehicular. Piso en marmol, dos niveles, puerta de seguridad, sala comedor, biblioteca, 4 alcobas con baño en la principal y vestier, cocina integral tipo americano, alcoba y baño de servicio, balcon y parqueaderos cubiertos. Conjunto cerrado con con piscina, gym,salón social, sauna, parque infantil, placa polideportiva, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,0,0,ALEJANDRIA,Casa,687-M1938590,Usado,S,0,0,4,960000000,Suroriente,6,38
Nororiente,,Terraza/Balcón balcón,"Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,78,78,1,Entre 10 y 20 años,venta,3,Medellín,"COD 18348 Confortable casa bifamiliar en venta, zona residencial de estructuras tradicionales con fácil ingreso vehicular, cercanía a vías principales, Planteles educativos y comerciales. área de 78 metros aproximadamente, sector Kennedy en el Doce de Octubre, 2 piso, estrato 2. En sus espacios encontramos zona social de sala comedor, cuatro alcobas, un baño social enchapado y cabinado en acrílico, mueble inferior funcional cocina integral con barra americana, anaqueles inferio",ARANJUEZ,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.282426,-75.560265,ARANJUEZ,Casa,2895-2140878,Usado,S,,0,4,120000000,Nororiente,3,36
